4;37;1;80365;49278;1;0
4;38;1;06183;49278;1;0
4;39;2;56412;49278;2;0
4;40;1;35186;49278;1;0
4;41;2;79356;49278;2;0
4;42;1;15836;49278;1;0
4;43;1;97281;49278;4;0
4;44;2;10237;49278;2;0
4;45;1;52706;49278;2;0
4;46;1;73206;49278;2;0
4;47;2;64058;49278;2;0
4;48;1;54139;49278;2;0
4;49;1;09857;49278;3;0
4;50;1;78156;49278;2;0
4;51;2;69012;49278;2;0
